V,258,559524680880369,1000000000,11:25:24:40.852,0
B,259,559524697573153,1000000000,11:25:24:41.854,0
V,259,559524697573153,1000000000,11:25:24:41.854,0
B,260,559524714275292,1000000000,11:25:24:42.856,0
V,260,559524714275292,1000000000,11:25:24:42.856,0
B,261,559524730960265,1000000000,11:25:24:43.857,0
V,261,559524730960265,1000000000,11:25:24:43.857,0
B,262,559524747653132,1000000000,11:25:24:44.859,0
V,262,559524747653132,1000000000,11:25:24:44.859,0
B,263,559524764362563,1000000000,11:25:24:45.861,0
V,263,559524764362563,1000000000,11:25:24:45.861,0
B,264,559524781057536,1000000000,11:25:24:46.863,0
V,264,559524781057536,1000000000,11:25:24:46.863,0
B,265,559524797745674,1000000000,11:25:24:47.864,0
V,265,559524797745674,1000000000,11:25:24:47.864,0
B,266,559524814438458,1000000000,11:25:24:48.866,0
V,266,559524814438458,1000000000,11:25:24:48.866,0
B,267,559524831138346,1000000000,11:25:24:49.868,0
V,267,559524831138346,1000000000,11:25:24:49.868,0
B,268,559524847816695,1000000000,11:25:24:50.869,0
V,268,559524847816695,1000000000,11:25:24:50.869,0
B,269,559524864505707,1000000000,11:25:24:51.870,0
V,269,559524864505707,1000000000,11:25:24:51.870,0
B,270,559524881198535,1000000000,11:25:24:52.871,0
V,270,559524881198535,1000000000,11:25:24:52.871,0
B,271,559524897894424,1000000000,11:25:24:53.873,0
V,271,559524897894424,1000000000,11:25:24:53.873,0
B,272,559524914597522,1000000000,11:25:24:54.875,0
V,272,559524914597522,1000000000,11:25:24:54.875,0
B,273,559524931290262,1000000000,11:25:24:55.877,0
V,273,559524931290262,1000000000,11:25:24:55.877,0
B,274,559524947972070,1000000000,11:25:24:56.878,0
V,274,559524947972070,1000000000,11:25:24:56.878,0
B,275,559524964677041,1000000000,11:25:24:57.880,0
V,275,559524964677041,1000000000,11:25:24:57.880,0
B,276,559524981376847,1000000000,11:25:24:58.882,0
V,276,559524981376847,1000000000,11:25:24:58.882,0
B,277,559524998069631,1000000000,11:25:24:59.884,0
V,277,559524998069631,1000000000,11:25:24:59.884,0
B,278,559525014746314,1000000000,11:25:25:00.884,0
V,278,559525014746314,1000000000,11:25:25:00.884,0
B,279,559525031443201,1000000000,11:25:25:01.886,0
V,279,559525031443201,1000000000,11:25:25:01.886,0
B,280,559525048135859,1000000000,11:25:25:02.888,0
V,280,559525048135859,1000000000,11:25:25:02.888,0
B,281,559525064841081,1000000000,11:25:25:03.890,0
V,281,559525064841081,1000000000,11:25:25:03.890,0
B,282,559525081523889,1000000000,11:25:25:04.891,0
V,282,559525081523889,1000000000,11:25:25:04.891,0
B,283,559525098224319,1000000000,11:25:25:05.893,0
V,283,559525098224319,1000000000,11:25:25:05.893,0
B,284,559525114916976,1000000000,11:25:25:06.895,0
V,284,559525114916976,1000000000,11:25:25:06.895,0
B,285,559525131611242,1000000000,11:25:25:07.896,0
V,285,559525131611242,1000000000,11:25:25:07.896,0
B,286,559525148308048,1000000000,11:25:25:08.898,0
V,286,559525148308048,1000000000,11:25:25:08.898,0
B,287,559525164997395,1000000000,11:25:25:09.899,0
V,287,559525164997395,1000000000,11:25:25:09.899,0
B,288,559525181690137,1000000000,11:25:25:10.901,0
V,288,559525181690137,1000000000,11:25:25:10.901,0
B,289,559525198379485,1000000000,11:25:25:11.902,0
V,289,559525198379485,1000000000,11:25:25:11.902,0
B,290,559525215084290,1000000000,11:25:25:12.905,0
V,290,559525215084290,1000000000,11:25:25:12.905,0
B,291,559525231776991,1000000000,11:25:25:13.906,0
V,291,559525231776991,1000000000,11:25:25:13.906,0
B,292,559525248462170,1000000000,11:25:25:14.907,0
V,292,559525248462170,1000000000,11:25:25:14.907,0
B,293,559525265153728,1000000000,11:25:25:15.909,0
V,293,559525265153728,1000000000,11:25:25:15.909,0
B,294,559525281847534,1000000000,11:25:25:16.910,0
V,294,559525281847534,1000000000,11:25:25:16.910,0
B,295,559525298540274,1000000000,11:25:25:17.912,0
V,295,559525298540274,1000000000,11:25:25:17.912,0
B,296,559525315226623,1000000000,11:25:25:18.913,0
V,296,559525315226623,1000000000,11:25:25:18.913,0
B,297,559525331935013,1000000000,11:25:25:19.916,0
V,297,559525331935013,1000000000,11:25:25:19.916,0
B,298,559525348627838,1000000000,11:25:25:20.917,0
V,298,559525348627838,1000000000,11:25:25:20.917,0
B,299,559525365302852,1000000000,11:25:25:21.918,0
V,299,559525365302852,1000000000,11:25:25:21.918,0
B,300,559525382009532,1000000000,11:25:25:22.920,0
V,300,559525382009532,1000000000,11:25:25:22.920,0
B,301,559525398707422,1000000000,11:25:25:23.922,0
V,301,559525398707422,1000000000,11:25:25:23.922,0
B,302,559525415400372,1000000000,11:25:25:24.924,0
V,302,559525415400372,1000000000,11:25:25:24.924,0
B,303,559525432083345,1000000000,11:25:25:25.925,0
V,303,559525432083345,1000000000,11:25:25:25.925,0
B,304,559525448775859,1000000000,11:25:25:26.926,0
V,304,559525448775859,1000000000,11:25:25:26.926,0
B,305,559525465473165,1000000000,11:25:25:27.928,0
V,305,559525465473165,1000000000,11:25:25:27.928,0
B,306,559525482165989,1000000000,11:25:25:28.929,0
V,306,559525482165989,1000000000,11:25:25:28.929,0
B,307,559525498850004,1000000000,11:25:25:29.931,0
V,307,559525498850004,1000000000,11:25:25:29.931,0
B,308,559525515552060,1000000000,11:25:25:30.933,0
V,308,559525515552060,1000000000,11:25:25:30.933,0
B,309,559525532242573,1000000000,11:25:25:31.934,0
V,309,559525532242573,1000000000,11:25:25:31.934,0
B,310,559525548935356,1000000000,11:25:25:32.936,0
V,310,559525548935356,1000000000,11:25:25:32.936,0
B,311,559525565631980,1000000000,11:25:25:33.937,0
V,311,559525565631980,1000000000,11:25:25:33.937,0
B,312,559525582324719,1000000000,11:25:25:34.939,0
V,312,559525582324719,1000000000,11:25:25:34.939,0
B,313,559525599015610,1000000000,11:25:25:35.940,0
V,313,559525599015610,1000000000,11:25:25:35.940,0
B,314,559525615711583,1000000000,11:25:25:36.942,0
V,314,559525615711583,1000000000,11:25:25:36.942,0
B,315,559525632411722,1000000000,11:25:25:37.944,0
V,315,559525632411722,1000000000,11:25:25:37.944,0
B,316,559525649104505,1000000000,11:25:25:38.946,0
V,316,559525649104505,1000000000,11:25:25:38.946,0
B,317,559525665802062,1000000000,11:25:25:39.948,0
V,317,559525665802062,1000000000,11:25:25:39.948,0
B,318,559525682488617,1000000000,11:25:25:40.949,0
V,318,559525682488617,1000000000,11:25:25:40.949,0
B,319,559525699181274,1000000000,11:25:25:41.950,0
V,319,559525699181274,1000000000,11:25:25:41.950,0
B,320,559525715870123,1000000000,11:25:25:42.952,0
V,320,559525715870123,1000000000,11:25:25:42.952,0
B,321,559525732568678,1000000000,11:25:25:43.954,0
V,321,559525732568678,1000000000,11:25:25:43.954,0
B,322,559525749266903,1000000000,11:25:25:44.956,0
V,322,559525749266903,1000000000,11:25:25:44.956,0
B,323,559525765959601,1000000000,11:25:25:45.957,0
V,323,559525765959601,1000000000,11:25:25:45.957,0
B,324,559525782647950,1000000000,11:25:25:46.958,0
V,324,559525782647950,1000000000,11:25:25:46.958,0
B,325,559525799336006,1000000000,11:25:25:47.960,0
V,325,559525799336006,1000000000,11:25:25:47.960,0
B,326,559525816041810,1000000000,11:25:25:48.962,0
V,326,559525816041810,1000000000,11:25:25:48.962,0
B,327,559525832734469,1000000000,11:25:25:49.964,0
V,327,559525832734469,1000000000,11:25:25:49.964,0
B,328,559525849421068,1000000000,11:25:25:50.965,0
V,328,559525849421068,1000000000,11:25:25:50.965,0
B,329,559525866108456,1000000000,11:25:25:51.966,0
V,329,559525866108456,1000000000,11:25:25:51.966,0
B,330,559525882801239,1000000000,11:25:25:52.968,0
V,330,559525882801239,1000000000,11:25:25:52.968,0
B,331,559525899495088,1000000000,11:25:25:53.969,0
V,331,559525899495088,1000000000,11:25:25:53.969,0
B,332,559525916185979,1000000000,11:25:25:54.971,0
V,332,559525916185979,1000000000,11:25:25:54.971,0
B,333,559525932882326,1000000000,11:25:25:55.972,0
V,333,559525932882326,1000000000,11:25:25:55.972,0
B,334,559525949575026,1000000000,11:25:25:56.974,0
V,334,559525949575026,1000000000,11:25:25:56.974,0
B,335,559525966267832,1000000000,11:25:25:57.976,0
V,335,559525966267832,1000000000,11:25:25:57.976,0
B,336,559525982958429,1000000000,11:25:25:58.977,0
V,336,559525982958429,1000000000,11:25:25:58.977,0
B,337,559525999656361,1000000000,11:25:25:59.979,0
V,337,559525999656361,1000000000,11:25:25:59.979,0
B,338,559526016348893,1000000000,11:25:26:00.980,0
V,338,559526016348893,1000000000,11:25:26:00.980,0
B,339,559526033051574,1000000000,11:25:26:01.983,0
V,339,559526033051574,1000000000,11:25:26:01.983,0
B,340,559526049728046,1000000000,11:25:26:02.983,0
V,340,559526049728046,1000000000,11:25:26:02.983,0
B,341,559526066420995,1000000000,11:25:26:03.985,0
V,341,559526066420995,1000000000,11:25:26:03.985,0
B,342,559526083117511,1000000000,11:25:26:04.987,0
V,342,559526083117511,1000000000,11:25:26:04.987,0
B,343,559526099807691,1000000000,11:25:26:05.988,0
V,343,559526099807691,1000000000,11:25:26:05.988,0
B,344,559526116505791,1000000000,11:25:26:06.990,0
V,344,559526116505791,1000000000,11:25:26:06.990,0
B,345,559526133198697,1000000000,11:25:26:07.991,0
V,345,559526133198697,1000000000,11:25:26:07.991,0
B,346,559526149901920,1000000000,11:25:26:08.994,0
V,346,559526149901920,1000000000,11:25:26:08.994,0
B,347,559526166589268,1000000000,11:25:26:09.995,0
V,347,559526166589268,1000000000,11:25:26:09.995,0
B,348,559526183282092,1000000000,11:25:26:10.996,0
V,348,559526183282092,1000000000,11:25:26:10.996,0
B,349,559526199972648,1000000000,11:25:26:11.998,0
V,349,559526199972648,1000000000,11:25:26:11.998,0
B,350,559526216674912,1000000000,11:25:26:13.000,0
V,350,559526216674912,1000000000,11:25:26:13.000,0
B,351,559526233366349,1000000000,11:25:26:14.001,0
V,351,559526233366349,1000000000,11:25:26:14.001,0
B,352,559526250059297,1000000000,11:25:26:15.003,0
V,352,559526250059297,1000000000,11:25:26:15.003,0
B,353,559526266752436,1000000000,11:25:26:16.005,0
V,353,559526266752436,1000000000,11:25:26:16.005,0
B,354,559526283448910,1000000000,11:25:26:17.006,0
V,354,559526283448910,1000000000,11:25:26:17.006,0
B,355,559526300139800,1000000000,11:25:26:18.008,0
V,355,559526300139800,1000000000,11:25:26:18.008,0
B,356,559526316832623,1000000000,11:25:26:19.009,0
V,356,559526316832623,1000000000,11:25:26:19.009,0
B,357,559526333529014,1000000000,11:25:26:20.011,0
V,357,559526333529014,1000000000,11:25:26:20.011,0
B,358,559526350222862,1000000000,11:25:26:21.013,0
V,358,559526350222862,1000000000,11:25:26:21.013,0
B,359,559526366915559,1000000000,11:25:26:22.014,0
V,359,559526366915559,1000000000,11:25:26:22.014,0
B,360,559526383601284,1000000000,11:25:26:23.016,0
V,360,559526383601284,1000000000,11:25:26:23.016,0
B,361,559526400294257,1000000000,11:25:26:24.017,0
V,361,559526400294257,1000000000,11:25:26:24.017,0
B,362,559526416991898,1000000000,11:25:26:25.019,0
V,362,559526416991898,1000000000,11:25:26:25.019,0
B,363,559526433684676,1000000000,11:25:26:26.021,0
V,363,559526433684676,1000000000,11:25:26:26.021,0
B,364,559526450375902,1000000000,11:25:26:27.022,0
V,364,559526450375902,1000000000,11:25:26:27.022,0
B,365,559526467062374,1000000000,11:25:26:28.023,0
V,365,559526467062374,1000000000,11:25:26:28.023,0
B,366,559526483766682,1000000000,11:25:26:29.026,0
V,366,559526483766682,1000000000,11:25:26:29.026,0
B,367,559526500459421,1000000000,11:25:26:30.027,0
V,367,559526500459421,1000000000,11:25:26:30.027,0
B,368,559526517155728,1000000000,11:25:26:31.029,0
V,368,559526517155728,1000000000,11:25:26:31.029,0
B,369,559526533835202,1000000000,11:25:26:32.030,0
V,369,559526533835202,1000000000,11:25:26:32.030,0
B,370,559526550527897,1000000000,11:25:26:33.031,0
V,370,559526550527897,1000000000,11:25:26:33.031,0
B,371,559526567233584,1000000000,11:25:26:34.034,0
V,371,559526567233584,1000000000,11:25:26:34.034,0
B,372,559526583927806,1000000000,11:25:26:35.035,0
V,372,559526583927806,1000000000,11:25:26:35.035,0
B,373,559526600620197,1000000000,11:25:26:36.037,0
V,373,559526600620197,1000000000,11:25:26:36.037,0
B,374,559526617313061,1000000000,11:25:26:37.038,0
V,374,559526617313061,1000000000,11:25:26:37.038,0
B,375,559526633993784,1000000000,11:25:26:38.039,0
V,375,559526633993784,1000000000,11:25:26:38.039,0
B,376,559526650689717,1000000000,11:25:26:39.041,0
V,376,559526650689717,1000000000,11:25:26:39.041,0
B,377,559526667385649,1000000000,11:25:26:40.043,0
V,377,559526667385649,1000000000,11:25:26:40.043,0
B,378,559526684078469,1000000000,11:25:26:41.044,0
V,378,559526684078469,1000000000,11:25:26:41.044,0
B,379,559526700779694,1000000000,11:25:26:42.046,0
V,379,559526700779694,1000000000,11:25:26:42.046,0
B,380,559526717459543,1000000000,11:25:26:43.047,0
V,380,559526717459543,1000000000,11:25:26:43.047,0
B,381,559526734152198,1000000000,11:25:26:44.049,0
V,381,559526734152198,1000000000,11:25:26:44.049,0
B,382,559526750859755,1000000000,11:25:26:45.051,0
V,382,559526750859755,1000000000,11:25:26:45.051,0
B,383,559526767545812,1000000000,11:25:26:46.052,0
V,383,559526767545812,1000000000,11:25:26:46.052,0
B,384,559526784238037,1000000000,11:25:26:47.054,0
V,384,559526784238037,1000000000,11:25:26:47.054,0
B,385,559526800930859,1000000000,11:25:26:48.055,0
V,385,559526800930859,1000000000,11:25:26:48.055,0
B,386,559526817626873,1000000000,11:25:26:49.057,0
V,386,559526817626873,1000000000,11:25:26:49.057,0
B,387,559526834319055,1000000000,11:25:26:50.059,0
V,387,559526834319055,1000000000,11:25:26:50.059,0
B,388,559526851011836,1000000000,11:25:26:51.060,0
V,388,559526851011836,1000000000,11:25:26:51.060,0
B,389,559526867707560,1000000000,11:25:26:52.062,0
V,389,559526867707560,1000000000,11:25:26:52.062,0
B,390,559526884405078,1000000000,11:25:26:53.064,0
V,390,559526884405078,1000000000,11:25:26:53.064,0
B,391,559526901103676,1000000000,11:25:26:54.066,0
V,391,559526901103676,1000000000,11:25:26:54.066,0
B,392,559526917796497,1000000000,11:25:26:55.067,0
V,392,559526917796497,1000000000,11:25:26:55.067,0
B,393,559526934486262,1000000000,11:25:26:56.069,0
V,393,559526934486262,1000000000,11:25:26:56.069,0
B,394,559526951169278,1000000000,11:25:26:57.070,0
V,394,559526951169278,1000000000,11:25:26:57.070,0
B,395,559526967868710,1000000000,11:25:26:58.072,0
V,395,559526967868710,1000000000,11:25:26:58.072,0
B,396,559526984561365,1000000000,11:25:26:59.073,0
V,396,559526984561365,1000000000,11:25:26:59.073,0
B,397,559527001250256,1000000000,11:25:27:00.075,0
V,397,559527001250256,1000000000,11:25:27:00.075,0
B,398,559527017953190,1000000000,11:25:27:01.077,0
V,398,559527017953190,1000000000,11:25:27:01.077,0
B,399,559527034646009,1000000000,11:25:27:02.078,0
V,399,559527034646009,1000000000,11:25:27:02.078,0
B,400,559527051335984,1000000000,11:25:27:03.080,0
V,400,559527051335984,1000000000,11:25:27:03.080,0
B,401,559527068026374,1000000000,11:25:27:04.081,0
V,401,559527068026374,1000000000,11:25:27:04.081,0
B,402,559527084727890,1000000000,11:25:27:05.083,0
V,402,559527084727890,1000000000,11:25:27:05.083,0
B,403,559527101420753,1000000000,11:25:27:06.085,0
V,403,559527101420753,1000000000,11:25:27:06.085,0
B,404,559527118100604,1000000000,11:25:27:07.086,0
V,404,559527118100604,1000000000,11:25:27:07.086,0
B,405,559527134794453,1000000000,11:25:27:08.087,0
V,405,559527134794453,1000000000,11:25:27:08.087,0
B,406,559527151487107,1000000000,11:25:27:09.089,0
V,406,559527151487107,1000000000,11:25:27:09.089,0
B,407,559527168179748,1000000000,11:25:27:10.090,0
V,407,559527168179748,1000000000,11:25:27:10.090,0
B,408,559527184885178,1000000000,11:25:27:11.093,0
V,408,559527184885178,1000000000,11:25:27:11.093,0
B,409,559527201576320,1000000000,11:25:27:12.094,0
V,409,559527201576320,1000000000,11:25:27:12.094,0
B,410,559527218268932,1000000000,11:25:27:13.096,0
V,410,559527218268932,1000000000,11:25:27:13.096,0
B,411,559527234960532,1000000000,11:25:27:14.097,0
V,411,559527234960532,1000000000,11:25:27:14.097,0
B,412,559527251660091,1000000000,11:25:27:15.099,0
V,412,559527251660091,1000000000,11:25:27:15.099,0
B,413,559527268342814,1000000000,11:25:27:16.100,0
V,413,559527268342814,1000000000,11:25:27:16.100,0
B,414,559527285035551,1000000000,11:25:27:17.102,0
V,414,559527285035551,1000000000,11:25:27:17.102,0
B,415,559527301741151,1000000000,11:25:27:18.104,0
V,415,559527301741151,1000000000,11:25:27:18.104,0
B,416,559527318422709,1000000000,11:25:27:19.105,0
V,416,559527318422709,1000000000,11:25:27:19.105,0
B,417,559527335115570,1000000000,11:25:27:20.106,0
V,417,559527335115570,1000000000,11:25:27:20.106,0
B,418,559527351811045,1000000000,11:25:27:21.108,0
V,418,559527351811045,1000000000,11:25:27:21.108,0
B,419,559527368505395,1000000000,11:25:27:22.110,0
V,419,559527368505395,1000000000,11:25:27:22.110,0
B,420,559527385209578,1000000000,11:25:27:23.112,0
V,420,559527385209578,1000000000,11:25:27:23.112,0
B,421,559527401902232,1000000000,11:25:27:24.114,0
V,421,559527401902232,1000000000,11:25:27:24.114,0
B,422,559527418596372,1000000000,11:25:27:25.115,0
V,422,559527418596372,1000000000,11:25:27:25.115,0
B,423,559527435281429,1000000000,11:25:27:26.116,0
V,423,559527435281429,1000000000,11:25:27:26.116,0
B,424,559527451972570,1000000000,11:25:27:27.118,0
V,424,559527451972570,1000000000,11:25:27:27.118,0
B,425,559527468665225,1000000000,11:25:27:28.119,0
V,425,559527468665225,1000000000,11:25:27:28.119,0
B,426,559527485360822,1000000000,11:25:27:29.121,0
V,426,559527485360822,1000000000,11:25:27:29.121,0
B,427,559527502060757,1000000000,11:25:27:30.123,0
V,427,559527502060757,1000000000,11:25:27:30.123,0
B,428,559527518753619,1000000000,11:25:27:31.125,0
V,428,559527518753619,1000000000,11:25:27:31.125,0
B,429,559527535434343,1000000000,11:25:27:32.126,0
V,429,559527535434343,1000000000,11:25:27:32.126,0
B,430,559527552128941,1000000000,11:25:27:33.127,0
V,430,559527552128941,1000000000,11:25:27:33.127,0
B,431,559527568833040,1000000000,11:25:27:34.129,0
V,431,559527568833040,1000000000,11:25:27:34.129,0
B,432,559527585525820,1000000000,11:25:27:35.131,0
V,432,559527585525820,1000000000,11:25:27:35.131,0
B,433,559527602204627,1000000000,11:25:27:36.132,0
V,433,559527602204627,1000000000,11:25:27:36.132,0
B,434,559527618912351,1000000000,11:25:27:37.134,0
V,434,559527618912351,1000000000,11:25:27:37.134,0
B,435,559527635590242,1000000000,11:25:27:38.135,0
V,435,559527635590242,1000000000,11:25:27:38.135,0
B,436,559527652283022,1000000000,11:25:27:39.136,0
V,436,559527652283022,1000000000,11:25:27:39.136,0
B,437,559527668982371,1000000000,11:25:27:40.138,0
V,437,559527668982371,1000000000,11:25:27:40.138,0
B,438,559527685681720,1000000000,11:25:27:41.140,0
V,438,559527685681720,1000000000,11:25:27:41.140,0
B,439,559527702374374,1000000000,11:25:27:42.142,0
V,439,559527702374374,1000000000,11:25:27:42.142,0
B,440,559527719061848,1000000000,11:25:27:43.143,0
V,440,559527719061848,1000000000,11:25:27:43.143,0
B,441,559527735758738,1000000000,11:25:27:44.145,0
V,441,559527735758738,1000000000,11:25:27:44.145,0
B,442,559527752446755,1000000000,11:25:27:45.146,0
V,442,559527752446755,1000000000,11:25:27:45.146,0
B,443,559527769139617,1000000000,11:25:27:46.148,0
V,443,559527769139617,1000000000,11:25:27:46.148,0
B,444,559527785848050,1000000000,11:25:27:47.150,0
V,444,559527785848050,1000000000,11:25:27:47.150,0
B,445,559527802531940,1000000000,11:25:27:48.151,0
V,445,559527802531940,1000000000,11:25:27:48.151,0
B,446,559527819224677,1000000000,11:25:27:49.153,0
V,446,559527819224677,1000000000,11:25:27:49.153,0
B,447,559527835922943,1000000000,11:25:27:50.155,0
V,447,559527835922943,1000000000,11:25:27:50.155,0
B,448,559527852613085,1000000000,11:25:27:51.156,0
V,448,559527852613085,1000000000,11:25:27:51.156,0
B,449,559527869301728,1000000000,11:25:27:52.158,0
V,449,559527869301728,1000000000,11:25:27:52.158,0
B,450,559527885994465,1000000000,11:25:27:53.159,0
V,450,559527885994465,1000000000,11:25:27:53.159,0
B,451,559527902693647,1000000000,11:25:27:54.161,0
V,451,559527902693647,1000000000,11:25:27:54.161,0
B,452,559527919388745,1000000000,11:25:27:55.163,0
V,452,559527919388745,1000000000,11:25:27:55.163,0
B,453,559527936076969,1000000000,11:25:27:56.164,0
V,453,559527936076969,1000000000,11:25:27:56.164,0
B,454,559527952769791,1000000000,11:25:27:57.166,0
V,454,559527952769791,1000000000,11:25:27:57.166,0
B,455,559527969460223,1000000000,11:25:27:58.167,0
V,455,559527969460223,1000000000,11:25:27:58.167,0
B,456,559527986151781,1000000000,11:25:27:59.169,0
V,456,559527986151781,1000000000,11:25:27:59.169,0
B,457,559528002844395,1000000000,11:25:28:00.170,0
V,457,559528002844395,1000000000,11:25:28:00.170,0
B,458,559528019541242,1000000000,11:25:28:01.172,0
V,458,559528019541242,1000000000,11:25:28:01.172,0
B,459,559528036245593,1000000000,11:25:28:02.174,0
V,459,559528036245593,1000000000,11:25:28:02.174,0
B,460,559528052928066,1000000000,11:25:28:03.175,0
V,460,559528052928066,1000000000,11:25:28:03.175,0
B,461,559528069620845,1000000000,11:25:28:04.177,0
V,461,559528069620845,1000000000,11:25:28:04.177,0
B,462,559528086314236,1000000000,11:25:28:05.178,0
V,462,559528086314236,1000000000,11:25:28:05.178,0
B,463,559528103016710,1000000000,11:25:28:06.181,0
V,463,559528103016710,1000000000,11:25:28:06.181,0
B,464,559528119709406,1000000000,11:25:28:07.182,0
V,464,559528119709406,1000000000,11:25:28:07.182,0
B,465,559528136397089,1000000000,11:25:28:08.183,0
V,465,559528136397089,1000000000,11:25:28:08.183,0
B,466,559528153098980,1000000000,11:25:28:09.185,0
V,466,559528153098980,1000000000,11:25:28:09.185,0
B,467,559528169790912,1000000000,11:25:28:10.187,0
V,467,559528169790912,1000000000,11:25:28:10.187,0
B,468,559528186483650,1000000000,11:25:28:11.189,0
V,468,559528186483650,1000000000,11:25:28:11.189,0
B,469,559528203160583,1000000000,11:25:28:12.189,0
V,469,559528203160583,1000000000,11:25:28:12.189,0
B,470,559528219853931,1000000000,11:25:28:13.191,0
V,470,559528219853931,1000000000,11:25:28:13.191,0
B,471,559528236549363,1000000000,11:25:28:14.192,0
V,471,559528236549363,1000000000,11:25:28:14.192,0
B,472,559528253242058,1000000000,11:25:28:15.194,0
V,472,559528253242058,1000000000,11:25:28:15.194,0
B,473,559528269952866,1000000000,11:25:28:16.197,0
V,473,559528269952866,1000000000,11:25:28:16.197,0
B,474,559528286632758,1000000000,11:25:28:17.197,0
V,474,559528286632758,1000000000,11:25:28:17.197,0
B,475,559528303325732,1000000000,11:25:28:18.199,0
V,475,559528303325732,1000000000,11:25:28:18.199,0
B,476,559528320018677,1000000000,11:25:28:19.201,0
V,476,559528320018677,1000000000,11:25:28:19.201,0
B,477,559528336726318,1000000000,11:25:28:20.203,0
V,477,559528336726318,1000000000,11:25:28:20.203,0
B,478,559528353407457,1000000000,11:25:28:21.204,0
V,478,559528353407457,1000000000,11:25:28:21.204,0
B,479,559528370100197,1000000000,11:25:28:22.206,0
V,479,559528370100197,1000000000,11:25:28:22.206,0
B,480,559528386789294,1000000000,11:25:28:23.207,0
V,480,559528386789294,1000000000,11:25:28:23.207,0
B,481,559528403482395,1000000000,11:25:28:24.208,0
V,481,559528403482395,1000000000,11:25:28:24.208,0
B,482,559528420191201,1000000000,11:25:28:25.211,0
V,482,559528420191201,1000000000,11:25:28:25.211,0
B,483,559528436883856,1000000000,11:25:28:26.213,0
V,483,559528436883856,1000000000,11:25:28:26.213,0
B,484,559528453564622,1000000000,11:25:28:27.213,0
V,484,559528453564622,1000000000,11:25:28:27.213,0
B,485,559528470259472,1000000000,11:25:28:28.215,0
V,485,559528470259472,1000000000,11:25:28:28.215,0
B,486,559528486952251,1000000000,11:25:28:29.217,0
V,486,559528486952251,1000000000,11:25:28:29.217,0
B,487,559528503654766,1000000000,11:25:28:30.219,0
V,487,559528503654766,1000000000,11:25:28:30.219,0
B,488,559528520351115,1000000000,11:25:28:31.221,0
V,488,559528520351115,1000000000,11:25:28:31.221,0
B,489,559528537039632,1000000000,11:25:28:32.222,0
V,489,559528537039632,1000000000,11:25:28:32.222,0
B,490,559528553732288,1000000000,11:25:28:33.223,0
V,490,559528553732288,1000000000,11:25:28:33.223,0
B,491,559528570418637,1000000000,11:25:28:34.225,0
V,491,559528570418637,1000000000,11:25:28:34.225,0
B,492,559528587108986,1000000000,11:25:28:35.226,0
V,492,559528587108986,1000000000,11:25:28:35.226,0
B,493,559528603811751,1000000000,11:25:28:36.228,0
V,493,559528603811751,1000000000,11:25:28:36.228,0
B,494,559528620504529,1000000000,11:25:28:37.230,0
V,494,559528620504529,1000000000,11:25:28:37.230,0
B,495,559528637196420,1000000000,11:25:28:38.231,0
V,495,559528637196420,1000000000,11:25:28:38.231,0
B,496,559528653892646,1000000000,11:25:28:39.233,0
V,496,559528653892646,1000000000,11:25:28:39.233,0
B,497,559528670585466,1000000000,11:25:28:40.235,0
V,497,559528670585466,1000000000,11:25:28:40.235,0
B,498,559528687265899,1000000000,11:25:28:41.235,0
V,498,559528687265899,1000000000,11:25:28:41.235,0
B,499,559528703969039,1000000000,11:25:28:42.238,0
V,499,559528703969039,1000000000,11:25:28:42.238,0
B,500,559528720655222,1000000000,11:25:28:43.239,0
V,500,559528720655222,1000000000,11:25:28:43.239,0
B,501,559528737347918,1000000000,11:25:28:44.240,0
V,501,559528737347918,1000000000,11:25:28:44.240,0
B,502,559528754052766,1000000000,11:25:28:45.243,0
V,502,559528754052766,1000000000,11:25:28:45.243,0
B,503,559528770739991,1000000000,11:25:28:46.244,0
V,503,559528770739991,1000000000,11:25:28:46.244,0
B,504,559528787432855,1000000000,11:25:28:47.245,0
V,504,559528787432855,1000000000,11:25:28:47.245,0
B,505,559528804126287,1000000000,11:25:28:48.247,0
V,505,559528804126287,1000000000,11:25:28:48.247,0
B,506,559528820812511,1000000000,11:25:28:49.248,0
V,506,559528820812511,1000000000,11:25:28:49.248,0
B,507,559528837524610,1000000000,11:25:28:50.251,0
V,507,559528837524610,1000000000,11:25:28:50.251,0
B,508,559528854217179,1000000000,11:25:28:51.253,0
V,508,559528854217179,1000000000,11:25:28:51.253,0
B,509,559528870897195,1000000000,11:25:28:52.253,0
V,509,559528870897195,1000000000,11:25:28:52.253,0
B,510,559528887592587,1000000000,11:25:28:53.255,0
V,510,559528887592587,1000000000,11:25:28:53.255,0
B,511,559528904290020,1000000000,11:25:28:54.257,0
V,511,559528904290020,1000000000,11:25:28:54.257,0
B,512,559528920982798,1000000000,11:25:28:55.258,0
V,512,559528920982798,1000000000,11:25:28:55.258,0
B,513,559528937670564,1000000000,11:25:28:56.260,0
V,513,559528937670564,1000000000,11:25:28:56.260,0
B,514,559528954376121,1000000000,11:25:28:57.262,0
V,514,559528954376121,1000000000,11:25:28:57.262,0
B,515,559528971068776,1000000000,11:25:28:58.264,0
V,515,559528971068776,1000000000,11:25:28:58.264,0
B,516,559528987754457,1000000000,11:25:28:59.265,0
V,516,559528987754457,1000000000,11:25:28:59.265,0
B,517,559529004451559,1000000000,11:25:29:00.267,0
